FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Sam,Field,MID,WBA,4500000,0,6,0.2,4.44444444444444E-08,1.33333333333333E-06,0,12404,0,0,0,0,0,0,0,1.3,114,0,0,6,0,0,0,0,0,0,2,0,0,0.2,15297,0,0,0,0,154,10,0,0,12,Huddersfield,Chelsea,Tottenham,Newcastle,Crystal Palace,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.6
Roberto,Firmino,FWD,LIV,8500000,8,45,4.5,5.29411764705882E-07,5.29411764705882E-06,0,1322248,0,11,0,0,0,3,0,5.3,6406,0,0,45,0,0.4,0,3.3,8,0,4,0,2,18.4,1084151,0,0,0,1,698,19903,0,0,179,West Ham,Southampton,Chelsea,Stoke,Brighton,3.3,5.3,4.7,4.5,3.7,6.8,6.6,4.4,2.2,5.2,6.3,3.9,5.2,3.7,3.2,4.8,3.8,6.5,6.4,2.3,5.5,4.3,4.4,6.7,3.6,6.8,3.6,6.5,80.2
Jon,Flanagan,DEF,LIV,4500000,0,0,0,0,0,0,548,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,507,0,0,0,0,0,10,0,0,0,West Ham,Southampton,Chelsea,Stoke,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashley,Fletcher,FWD,WHU,4500000,0,0,0,0,0,0,28104,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0.4,4237,0,0,0,0,0,36,0,0,0,Liverpool,Watford,Leicester,Everton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darren,Fletcher,MID,STK,4900000,11,30,3,6.12244897959184E-07,6.12244897959184E-06,0,28478,0,20,0,0,0,1,0,6.1,279,-1,0,30,1,0.9,0,4.3,3,0,2,0,0,0.6,8865,0,0,0,1,900,2026,0,0,134,Leicester,Brighton,Crystal Palace,Liverpool,Swansea,3.3,2,2.5,3.2,3.1,2.2,2.8,3.5,3.1,2.3,2.7,3.4,1.5,3.3,1.9,2.8,2.8,2.3,2.7,1.7,4,1.7,2.2,2.4,3,1.7,3.4,3.3,32.5
Phil,Foden,MID,MCI,4800000,0,0,0,0,0,0,1889,0,0,0,0,0,0,0,0,10,-2,0,0,2,0,0,0,0,0,0,0,0,0,413,0,0,0,0,0,10,0,0,0,Arsenal,Leicester,Huddersfield,Southampton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jose,Fonte,DEF,WHU,4900000,2,34,4.3,8.77551020408163E-07,6.93877551020408E-06,0,77224,0,11,0,0,0,0,0,6.9,3469,-1,0,34,1,0.7,0,3.3,3,0,3,0,2,2.3,76391,0,0,0,0,688,144,0,0,156,Liverpool,Watford,Leicester,Everton,Man City,0,5.7,5.1,3.1,3.1,4.8,6.4,4,6,4.1,4.3,6.4,4.2,5.7,6.4,4.3,5.4,3.1,3.9,5.7,5.3,5.2,4.5,5.6,2.8,4.4,2.9,5.1,33.4
Fraser,Forster,GLK,SOU,5100000,2,49,4.9,9.6078431372549E-07,9.6078431372549E-06,0,164208,0,10,0,29,0,0,0,9.6,3219,1,0,49,-1,0.9,0,4.5,5,0,4,0,0,9.5,295054,0,0,1,1,900,2596,0,0,194,Burnley,Liverpool,Everton,Man City,Bournemouth,5.8,5,5.2,5,6.1,6.7,5.1,6.6,6.6,6.3,4.4,6.8,7.4,5.2,6.5,6.3,6.5,6.6,5.7,5.8,5.9,6,4.6,4.8,4.7,5.9,5,4.3,22.2
Ben,Foster,GLK,WBA,4500000,1,29,3.2,7.11111111111111E-07,6.44444444444444E-06,0,330601,1,12,0,19,0,0,0,6.4,3689,0,0,29,0,0.3,0,1.3,1,0,3,0,0,13.2,284274,0,0,0,0,810,410,0,0,148,Huddersfield,Chelsea,Tottenham,Newcastle,Crystal Palace,2.8,3,2.8,4,4.8,2.5,2,3.4,2.6,3.3,4.3,2.6,4.2,2,2,3.3,3,4.2,3.9,3.2,2.7,3.7,2.8,1.7,4.2,2.5,3.3,3.6,14.9
Timothy,Fosu-Mensah,DEF,CRY,4500000,1,10,1.3,2.88888888888889E-07,2.22222222222222E-06,0,62799,0,14,0,0,0,0,0,2.2,335,0,0,10,0,0.1,0,0.5,0,0,0,0,0,1,26944,0,0,0,0,611,54,0,0,114,Tottenham,Everton,Stoke,Brighton,West Brom,0.6,0.8,0.9,0.6,0.6,0.9,0.8,0.6,0.6,1.2,0.6,0.7,0.9,0.6,0.6,1,0.6,0.8,0.8,0.7,0.6,1.1,0.6,1.1,1,0.8,0.6,1.2,18.4
Juan,Foyth,DEF,TOT,4500000,0,0,0,0,0,0,558,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,701,0,0,0,0,0,14,0,0,0,Crystal Palace,Arsenal,West Brom,Leicester,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simon,Francis,DEF,BOU,4400000,1,16,2,4.54545454545455E-07,3.63636363636364E-06,0,102641,2,8,0,0,0,0,0,3.6,448,-1,0,16,1,0.6,0,2.8,0,0,1,0,0,1.1,21117,0,0,0,0,664,882,0,0,117,Newcastle,Huddersfield,Swansea,Burnley,Southampton,1.3,2.1,1.3,1.7,1.5,2.4,1,2,1,2.1,1.5,1.5,2.1,1.3,1.6,1.7,1.4,1.9,1,1.5,2.1,2.1,3,1,1.5,1.6,1.2,1.6,22.6
Ryan,Fraser,MID,BOU,5200000,0,8,0.266666666666667,5.12820512820513E-08,1.53846153846154E-06,0,54524,0,5,0,0,0,0,0,1.5,217,-3,0,8,3,0.1,0,0.3,0,0,0,0,0,0.3,7105,0,0,0,0,270,3,0,0,32,Newcastle,Huddersfield,Swansea,Burnley,Southampton,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,14.3
Christian,Fuchs,DEF,LEI,4900000,12,32,4,8.16326530612245E-07,6.53061224489796E-06,0,108122,1,10,0,0,0,0,0,6.5,627,-1,0,32,1,1.2,0,6,6,0,3,0,1,2.3,33271,0,0,0,1,720,2334,0,0,157,Stoke,Man City,West Ham,Tottenham,Burnley,3.7,3.8,3.7,4.6,5.1,3.5,4.3,6,4.7,5.3,2.9,5.7,4.2,4.8,2.9,4,2.9,5,5.1,4,5.7,4,5.4,4.2,4.6,4.4,5.7,4,28.9
Jay,Fulton,MID,SWA,4400000,0,0,0,0,0,0,2429,1,0,0,0,0,0,0,0,43,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,3016,0,0,0,0,16,26,0,0,-2,Brighton,Burnley,Bournemouth,Chelsea,Stoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ramiro,Funes Mori,DEF,EVE,4900000,0,0,0,0,0,0,763,0,0,0,0,0,0,0,0,4,-1,0,0,1,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,2,0,0,0,Watford,Crystal Palace,Southampton,West Ham,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manolo,Gabbiadini,FWD,SOU,6600000,2,32,3.2,4.84848484848485E-07,4.84848484848485E-06,0,339303,1,8,0,0,0,3,0,4.8,2479,-4,0,32,4,0.7,0,4.3,4,0,3,0,0,3.2,207818,0,0,0,1,596,2546,0,0,104,Burnley,Liverpool,Everton,Man City,Bournemouth,2.9,2.5,4,2.8,3.7,3.5,3.2,3.1,3.2,2.8,2.2,4.3,4.2,2.1,3.3,3.2,3.6,3.4,3.6,3,3.3,2.9,2.1,2,2.9,3.6,3.9,2.3,32.7
,Gabriel,DEF,ARS,5000000,0,0,0,0,0,0,1745,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,0,0,0,0,1,0,0,0,Man City,Tottenham,Burnley,Huddersfield,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Gamez,DEF,NEW,4000000,0,9,0.3,7.5E-08,2.25E-06,0,114079,0,0,0,0,0,0,0,2.3,1555,0,0,9,0,0,0,0,2,0,1,0,0,3.3,169594,0,0,0,0,97,699,0,0,38,Bournemouth,Man Utd,Watford,West Brom,Chelsea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,8.4
Dwight,Gayle,FWD,NEW,6100000,0,7,0.233333333333333,3.82513661202186E-08,1.14754098360656E-06,0,99782,1,4,0,0,0,0,0,1.1,170,-4,0,7,4,0.1,0,0.5,0,0,0,0,0,0.6,13921,0,0,0,0,202,91,0,0,9,Bournemouth,Man Utd,Watford,West Brom,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,11.9
Kieran,Gibbs,DEF,WBA,5000000,1,14,0.466666666666667,9.33333333333333E-08,2.8E-06,0,12547,0,10,0,0,0,0,0,2.8,231,0,0,14,0,0.3,0,1.5,0,0,1,0,0,0.4,19237,0,0,0,0,567,221,0,0,78,Huddersfield,Chelsea,Tottenham,Newcastle,Crystal Palace,0.2,0.2,0.2,0.2,0.6,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,20.6
Olivier,Giroud,FWD,ARS,8200000,1,13,0.433333333333333,5.28455284552846E-08,1.58536585365854E-06,0,79957,0,3,0,0,0,1,0,1.6,765,-3,0,13,3,0.1,0,0.8,0,0,0,0,0,1.2,28088,0,0,0,0,164,334,0,0,48,Man City,Tottenham,Burnley,Huddersfield,Man Utd,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,22.2
Connor,Goldson,DEF,BHA,3900000,0,0,0,0,0,0,24530,0,0,0,0,0,0,0,0,462,-1,0,0,1,0,0,0,0,0,0,0,0,0.8,20438,0,0,0,0,0,820,0,0,0,Swansea,Stoke,Man Utd,Crystal Palace,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heurelho,Gomes,GLK,WAT,4500000,2,30,3,6.66666666666667E-07,6.66666666666667E-06,0,49147,0,18,0,25,0,0,0,6.7,784,0,0,30,0,0.4,0,1.8,2,0,3,0,0,2.3,71706,0,0,0,0,900,303,0,0,181,Everton,West Ham,Newcastle,Man Utd,Tottenham,2.6,2.9,3.1,2.1,2,3.6,4.1,2.9,3.4,2,1.7,2.6,2.1,2.4,3.2,1.8,3.2,2,3,2.3,2.6,2.4,2.4,3.3,3.7,3.4,2.6,2.2,17.6
Joseph,Gomez,DEF,LIV,4500000,6,34,4.3,9.55555555555556E-07,7.55555555555556E-06,0,85127,2,8,0,0,0,0,0,7.6,1025,0,0,34,0,0.9,0,4,5,0,4,0,1,3.1,189803,0,0,0,2,631,10249,0,0,179,West Ham,Southampton,Chelsea,Stoke,Brighton,3.5,5.4,5.1,3.5,3.8,5.4,6.4,3.6,2.3,4.8,5.3,4,4.6,3.4,3.6,5.4,4.1,6.4,6.2,2.2,5.6,4.1,2.6,5.9,3.8,5.8,4,6.4,32.5
Dan,Gosling,MID,BOU,4900000,0,9,0.3,6.12244897959184E-08,1.83673469387755E-06,0,2948,0,8,0,0,0,0,0,1.8,25,-1,0,9,1,0.1,0,0.5,0,0,0,0,0,0.1,1144,0,0,0,0,361,2,0,0,40,Newcastle,Huddersfield,Swansea,Burnley,Southampton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,9.2
Yoan,Gouffran,MID,NEW,5000000,0,0,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,Bournemouth,Man Utd,Watford,West Brom,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Max,Gradel,MID,BOU,5000000,0,0,0,0,0,0,3575,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,2,0,0,0,Newcastle,Huddersfield,Swansea,Burnley,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lee,Grant,GLK,STK,4300000,0,0,0,0,0,0,15967,0,0,0,0,0,0,0,0,95,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,978,0,0,0,0,0,9,0,0,0,Leicester,Brighton,Crystal Palace,Liverpool,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andre,Gray,FWD,WAT,6300000,1,24,2.4,3.80952380952381E-07,3.80952380952381E-06,0,103271,1,7,0,0,0,1,0,3.8,1288,-2,0,24,2,0.2,0,1.3,2,0,3,0,1,1.3,59155,0,0,0,0,550,272,0,0,55,Everton,West Ham,Newcastle,Man Utd,Tottenham,2.8,1.8,2.1,1.4,1.2,2.4,2.9,1.7,2.3,1.7,1.2,2,1.2,2,2.7,1.2,2,2.3,1.9,1.5,1.8,2,1.5,2,2.5,2,1.7,1.5,24.9
Demarai,Gray,MID,LEI,5300000,10,23,0.766666666666667,1.44654088050314E-07,4.33962264150943E-06,0,27862,0,4,0,0,0,1,0,4.3,216,-2,0,23,2,0.7,0,3.5,2,0,2,0,1,0.5,11850,0,0,0,0,315,2665,0,0,74,Stoke,Man City,West Ham,Tottenham,Burnley,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,18.7
Robert,Green,GLK,HUD,4000000,0,0,0,0,0,0,1311,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5957,0,0,0,0,0,102,0,0,0,West Brom,Bournemouth,Man City,Arsenal,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pascal,Gro?,MID,BHA,5800000,7,55,5.5,9.48275862068966E-07,9.48275862068966E-06,0,268517,1,11,0,0,0,2,0,9.5,5794,3,0,55,-3,0.9,0,5,8,0,3,0,5,16.4,1033900,0,0,0,1,836,16758,0,0,206,Swansea,Stoke,Man Utd,Crystal Palace,Liverpool,7.2,7,3.8,8,7.7,5.5,5.4,7.3,5.4,6.3,5.8,7.9,5.2,6.1,6.2,8.1,5.6,7.4,8.2,6.4,3.9,7.7,7.7,5.9,5.9,6.4,6.7,4.2,68.3
Marko,Grujic,MID,LIV,4300000,0,2,0.0666666666666667,1.55038759689922E-08,4.65116279069767E-07,0,12218,0,0,0,0,0,0,0,0.5,344,-2,1,2,2,0.1,0,0.3,0,0,0,0,0,0.3,12049,0,0,0,0,13,1608,-1,0,7,West Ham,Southampton,Chelsea,Stoke,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9
Johann Berg,Gudmundsson,MID,BUR,5000000,0,15,0.5,1E-07,3E-06,0,2829,0,6,0,0,0,0,0,3,22,0,0,15,0,0.3,0,1.3,0,0,1,0,1,0.1,1979,0,0,0,0,434,17,0,0,56,Southampton,Swansea,Arsenal,Bournemouth,Leicester,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,17.5
Idrissa,Gueye,MID,EVE,4900000,1,16,1.6,3.26530612244898E-07,3.26530612244898E-06,0,43698,3,16,0,0,0,0,0,3.3,425,-1,0,16,1,0.3,0,1.3,0,0,2,0,0,1,20529,0,0,0,0,829,114,0,1,133,Watford,Crystal Palace,Southampton,West Ham,Huddersfield,0.8,0.8,0.9,1.4,1.3,0.8,0.8,1.2,0.9,0.8,0.9,1,0.8,1.2,1.3,0.8,1.4,0.9,0.9,1.1,0.8,0.8,1.3,1.2,1.4,0.8,0.9,0.8,27
Ilkay,Gundogan,MID,MCI,5400000,1,5,0.166666666666667,3.08641975308642E-08,9.25925925925926E-07,0,21284,0,1,0,0,0,0,0,0.9,309,-1,0,5,1,0.2,0,1,0,0,0,0,0,0.2,12189,0,0,0,0,72,85,0,0,28,Arsenal,Leicester,Huddersfield,Southampton,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.8
Florent,Hadergjonaj,DEF,HUD,4500000,1,2,0.0666666666666667,1.48148148148148E-08,4.44444444444444E-07,0,243,0,1,0,0,0,0,0,0.4,6,0,0,2,0,0.1,0,0.3,0,0,0,0,0,0,294,0,0,0,0,22,4,0,0,8,West Brom,Bournemouth,Man City,Arsenal,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
Massadio,Haidara,DEF,NEW,3900000,0,0,0,0,0,0,49637,0,0,0,0,0,0,0,0,430,-1,0,0,1,0,0,0,0,0,0,0,0,0.9,19822,0,0,0,0,0,1867,0,0,0,Bournemouth,Man Utd,Watford,West Brom,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sead,Haksabanovic,MID,WHU,5000000,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,0,0,0,0,10,0,0,0,Liverpool,Watford,Leicester,Everton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Hamer,GLK,LEI,4400000,0,0,0,0,0,0,1239,0,0,0,0,0,0,0,0,7,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,386,0,0,0,0,0,3,0,0,0,Stoke,Man City,West Ham,Tottenham,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grant,Hanley,DEF,NEW,4000000,0,0,0,0,0,0,69942,0,0,0,0,0,0,0,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0.7,5495,0,0,0,0,0,5,0,0,0,Bournemouth,Man Utd,Watford,West Brom,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rekeem,Harper,MID,WBA,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,1887,0,0,0,0,0,0,0,0.2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1315,0,0,0,0,20,0,0,0,6,Huddersfield,Chelsea,Tottenham,Newcastle,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7
Joe,Hart,GLK,WHU,4400000,3,35,3.5,7.95454545454545E-07,7.95454545454546E-06,0,259058,0,19,0,28,0,0,0,8,2727,-1,0,35,1,1.1,0,4.8,3,0,3,0,1,9,107635,0,0,0,1,900,2100,0,0,194,Liverpool,Watford,Leicester,Everton,Man City,4.8,4.3,3.8,2.2,2.2,3.6,4.9,2.9,4.6,3,3.1,4.9,3,4.3,5.2,3.1,4,2.2,2.8,4.3,3.9,3.9,3.3,4.2,2,3.2,2,3.8,22.2
Isaac,Hayden,MID,NEW,4500000,0,19,2.1,4.66666666666667E-07,4.22222222222222E-06,0,13571,4,7,0,0,0,1,0,4.2,295,0,0,19,0,0.4,0,2,0,0,2,0,0,0.4,21179,0,0,0,0,610,144,0,0,77,Bournemouth,Man Utd,Watford,West Brom,Chelsea,2.1,1,1.2,1,1.4,2,2.6,1,1.2,1,1.7,1.1,2,1,1.8,1.2,1.6,1.4,1,1.5,1.1,2,1.1,2.3,1.7,1.9,1.4,1.4,26
Eden,Hazard,MID,CHE,10600000,11,23,0.766666666666667,7.23270440251572E-08,2.16981132075472E-06,0,152922,0,5,0,0,0,1,0,2.2,2048,1,0,23,-1,0.5,0,5,3,0,1,0,1,5.1,308545,0,0,0,1,385,7826,0,0,98,Man Utd,West Brom,Liverpool,Swansea,Newcastle,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,40.2
Tom,Heaton,GLK,BUR,4800000,0,8,0.266666666666667,5.55555555555556E-08,1.66666666666667E-06,0,307644,0,4,0,8,0,0,0,1.7,1418,-2,0,8,2,0,0,0,0,0,0,0,0,2.6,17949,0,0,0,0,305,7,0,0,48,Southampton,Swansea,Arsenal,Bournemouth,Leicester,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.3
Michael,Hefele,DEF,HUD,4300000,0,1,0.0333333333333333,7.75193798449612E-09,2.32558139534884E-07,0,7307,0,0,0,0,0,0,0,0.2,40,-2,0,1,2,0,0,0,0,0,0,0,0,0.1,2055,0,0,0,0,1,3,0,0,4,West Brom,Bournemouth,Man City,Arsenal,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
Ahmed El-Sayed,Hegazi,DEF,WBA,4700000,0,36,3.6,7.65957446808511E-07,7.65957446808511E-06,0,586846,2,12,0,0,0,1,0,7.7,13551,2,0,36,-2,0.2,0,1,5,0,3,0,0,22.3,1238972,0,0,0,1,866,2101,0,0,164,Huddersfield,Chelsea,Tottenham,Newcastle,Crystal Palace,3.3,3.6,3.4,4.7,5.4,3.1,2.4,4,3.2,3.9,5,3.1,4.9,2.4,2.4,4,3.6,4.9,4.6,3.9,3.2,4.4,3.4,2,4.9,3,3.9,4,34.4
Tomer,Hemed,FWD,BHA,5000000,0,26,4.3,8.6E-07,5.2E-06,0,150392,0,3,0,0,0,2,0,5.2,2071,0,0,26,0,0,0,0,5,0,2,0,1,1.8,212908,0,0,0,0,435,547,0,0,81,Swansea,Stoke,Man Utd,Crystal Palace,Liverpool,4.3,6.1,2.8,6.4,6,3.8,3.7,5.2,4.7,4.1,3.9,6,4.2,3.9,4.4,5.8,5,4.5,5.9,5,3.7,5.6,5.5,4.9,4.1,4.5,5,3.3,23.7
Jordan,Henderson,MID,LIV,5500000,3,32,3.6,6.54545454545455E-07,5.81818181818182E-06,0,78096,1,15,0,0,0,1,0,5.8,1551,0,0,32,0,0.6,0,3.5,3,0,4,0,1,2.3,102751,0,0,0,0,810,2085,0,0,159,West Ham,Southampton,Chelsea,Stoke,Brighton,2.3,3.8,3.6,2.3,1.9,5.4,4.5,2.8,1.8,4.6,4.7,2.8,2.8,3.4,2.2,3.5,2.7,5,4.9,1.8,3.1,2.5,3.3,4.8,2.1,4.2,2.7,4.1,47.2
Jeff,Hendrick,MID,BUR,5400000,0,19,0.633333333333333,1.17283950617284E-07,3.51851851851852E-06,0,7686,0,5,0,0,0,1,0,3.5,144,-1,0,19,1,0.6,0,3,1,0,2,0,0,0.2,8276,0,0,0,0,455,54,0,0,58,Southampton,Swansea,Arsenal,Bournemouth,Leicester,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,17.9
Wayne,Hennessey,GLK,CRY,4400000,0,19,2.7,6.13636363636364E-07,4.31818181818182E-06,0,49288,0,17,0,28,0,0,0,4.3,431,-1,0,19,1,0.1,0,0.3,3,0,0,0,0,1,21272,0,0,0,0,630,42,0,0,124,Tottenham,Everton,Stoke,Brighton,West Brom,2.2,2.5,2.9,2.2,2.2,2.9,2.7,1.4,1.9,3.4,2.1,2.4,2.9,1.4,2,3.1,1.5,2.6,2.6,2.3,2.1,3.3,2,3.3,3.1,2.5,2,3.4,19.7
Dion,Henry,GLK,CRY,4000000,0,0,0,0,0,0,366,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1429,0,0,0,0,0,81,0,0,0,Tottenham,Everton,Stoke,Brighton,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ander,Herrera,MID,MUN,5100000,3,13,0.433333333333333,8.49673202614379E-08,2.54901960784314E-06,0,171588,1,4,0,0,0,0,0,2.5,480,-4,1,13,4,0.5,0,2.3,0,0,2,0,0,1.5,19095,0,0,0,0,400,282,-1,0,64,Chelsea,Newcastle,Brighton,Watford,Arsenal,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,20.4
